Variable,Measure,Country,Value
Septicaemia,Per 100 000 population,Sweden,88.2
Septicaemia,Number,Switzerland,12734.0
Septicaemia,Per 100 000 population,Switzerland,148.5
Septicaemia,Number,Israel,4778.0
Septicaemia,Per 100 000 population,Israel,52.8
Human immunodeficiency virus (HIV) disease,Number,Canada,753.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Canada,2.0
Human immunodeficiency virus (HIV) disease,Number,France,1455.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,France,2.2
Human immunodeficiency virus (HIV) disease,Number,Italy,3223.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Italy,5.4
Human immunodeficiency virus (HIV) disease,Number,Netherlands,190.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Netherlands,1.1
Human immunodeficiency virus (HIV) disease,Number,Norway,120.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Norway,2.2
Human immunodeficiency virus (HIV) disease,Number,Sweden,87.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Sweden,0.8
Human immunodeficiency virus (HIV) disease,Number,Switzerland,101.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Switzerland,1.2
Human immunodeficiency virus (HIV) disease,Number,Israel,112.0
Human immunodeficiency virus (HIV) disease,Per 100 000 population,Israel,1.2
Other infectious and parasitic diseases,Number,Canada,24291.0
Other infectious and parasitic diseases,Per 100 000 population,Canada,64.6
Other infectious and parasitic diseases,Number,France,81395.0
Other infectious and parasitic diseases,Per 100 000 population,France,121.0
Other infectious and parasitic diseases,Number,Italy,49846.0
Other infectious and parasitic diseases,Per 100 000 population,Italy,83.5
Other infectious and parasitic diseases,Number,Netherlands,16501.0
Other infectious and parasitic diseases,Per 100 000 population,Netherlands,95.1
Other infectious and parasitic diseases,Number,Norway,11021.0
Other infectious and parasitic diseases,Per 100 000 population,Norway,206.1
Other infectious and parasitic diseases,Number,Sweden,23135.0
Other infectious and parasitic diseases,Per 100 000 population,Sweden,225.1
Other infectious and parasitic diseases,Number,Switzerland,13952.0
Other infectious and parasitic diseases,Per 100 000 population,Switzerland,162.7
Other infectious and parasitic diseases,Number,Israel,11847.0
Other infectious and parasitic diseases,Per 100 000 population,Israel,130.8
Neoplasms,Number,Canada,201188.0
Neoplasms,Per 100 000 population,Canada,535.2
Neoplasms,Number,France,710857.0
Neoplasms,Per 100 000 population,France,1057.1
Neoplasms,Number,Italy,662007.0
Neoplasms,Per 100 000 population,Italy,1108.3
Neoplasms,Number,Netherlands,164180.0
Neoplasms,Per 100 000 population,Netherlands,946.6
Neoplasms,Number,Norway,74480.0
Neoplasms,Per 100 000 population,Norway,1392.7
Neoplasms,Number,Sweden,92462.0
Neoplasms,Per 100 000 population,Sweden,899.5
Neoplasms,Number,Switzerland,129467.0
Neoplasms,Per 100 000 population,Switzerland,1509.8
Neoplasms,Number,Israel,51095.0
Neoplasms,Per 100 000 population,Israel,564.3
"Malignant neoplasm of colon, rectum and anus",Number,Canada,21632.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Canada,57.5
"Malignant neoplasm of colon, rectum and anus",Number,France,53617.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,France,79.7
"Malignant neoplasm of colon, rectum and anus",Number,Italy,51107.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Italy,85.6
"Malignant neoplasm of colon, rectum and anus",Number,Netherlands,16503.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Netherlands,95.1
"Malignant neoplasm of colon, rectum and anus",Number,Norway,7637.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Norway,142.8
"Malignant neoplasm of colon, rectum and anus",Number,Sweden,9014.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Sweden,87.7
"Malignant neoplasm of colon, rectum and anus",Number,Switzerland,9420.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Switzerland,109.9
"Malignant neoplasm of colon, rectum and anus",Number,Israel,3670.0
"Malignant neoplasm of colon, rectum and anus",Per 100 000 population,Israel,40.5
"Malignant neoplasm of trachea, bronchus and lung",Number,Canada,18914.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Canada,50.3
"Malignant neoplasm of trachea, bronchus and lung",Number,France,46566.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,France,69.2
"Malignant neoplasm of trachea, bronchus and lung",Number,Italy,41080.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Italy,68.8
"Malignant neoplasm of trachea, bronchus and lung",Number,Netherlands,16169.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Netherlands,93.2
"Malignant neoplasm of trachea, bronchus and lung",Number,Norway,6508.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Norway,121.7
"Malignant neoplasm of trachea, bronchus and lung",Number,Sweden,5874.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Sweden,57.1
"Malignant neoplasm of trachea, bronchus and lung",Number,Switzerland,9676.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Switzerland,112.8
"Malignant neoplasm of trachea, bronchus and lung",Number,Israel,2244.0
"Malignant neoplasm of trachea, bronchus and lung",Per 100 000 population,Israel,24.8
Malignant neoplasm of skin,Number,Canada,2027.0
Malignant neoplasm of skin,Per 100 000 population,Canada,5.4
Malignant neoplasm of skin,Number,France,18653.0
Malignant neoplasm of skin,Per 100 000 population,France,27.7
Malignant neoplasm of skin,Number,Italy,13149.0
Malignant neoplasm of skin,Per 100 000 population,Italy,22.0
Malignant neoplasm of skin,Number,Netherlands,1876.0
Malignant neoplasm of skin,Per 100 000 population,Netherlands,10.8
Malignant neoplasm of skin,Number,Norway,1993.0
Malignant neoplasm of skin,Per 100 000 population,Norway,37.3
Malignant neoplasm of skin,Number,Sweden,1447.0
Malignant neoplasm of skin,Per 100 000 population,Sweden,14.1
Malignant neoplasm of skin,Number,Switzerland,3311.0
Malignant neoplasm of skin,Per 100 000 population,Switzerland,38.6
Malignant neoplasm of skin,Number,Israel,1387.0
Malignant neoplasm of skin,Per 100 000 population,Israel,15.3
Malignant neoplasm of breast,Number,Canada,8926.0
Malignant neoplasm of breast,Per 100 000 females,Canada,47.2
Malignant neoplasm of breast,Number,France,47932.0
Malignant neoplasm of breast,Per 100 000 females,France,138.0
Malignant neoplasm of breast,Number,Italy,58064.0
Malignant neoplasm of breast,Per 100 000 females,Italy,189.5
Malignant neoplasm of breast,Number,Netherlands,9912.0
Malignant neoplasm of breast,Per 100 000 females,Netherlands,113.5
Malignant neoplasm of breast,Number,Norway,4031.0
Malignant neoplasm of breast,Per 100 000 females,Norway,152.0
Malignant neoplasm of breast,Number,Sweden,4343.0
Malignant neoplasm of breast,Per 100 000 females,Sweden,85.0
Malignant neoplasm of breast,Number,Switzerland,10811.0
Malignant neoplasm of breast,Per 100 000 females,Switzerland,250.1
Malignant neoplasm of breast,Number,Israel,5117.0
Malignant neoplasm of breast,Per 100 000 females,Israel,112.2
Malignant neoplasm of uterus,Number,Canada,7609.0
Malignant neoplasm of uterus,Per 100 000 females,Canada,40.2
Malignant neoplasm of uterus,Number,France,12737.0
Malignant neoplasm of uterus,Per 100 000 females,France,36.7
Malignant neoplasm of uterus,Number,Italy,12795.0
Malignant neoplasm of uterus,Per 100 000 females,Italy,41.8
Malignant neoplasm of uterus,Number,Netherlands,3993.0
Malignant neoplasm of uterus,Per 100 000 females,Netherlands,45.7
Malignant neoplasm of uterus,Number,Norway,2083.0
Malignant neoplasm of uterus,Per 100 000 females,Norway,78.5
Malignant neoplasm of uterus,Number,Sweden,2652.0
Malignant neoplasm of uterus,Per 100 000 females,Sweden,51.9
Malignant neoplasm of uterus,Number,Switzerland,2252.0
Malignant neoplasm of uterus,Per 100 000 females,Switzerland,52.1
Malignant neoplasm of uterus,Number,Israel,1369.0
Malignant neoplasm of uterus,Per 100 000 females,Israel,30.0
Malignant neoplasm of ovary,Number,Canada,2931.0
Malignant neoplasm of ovary,Per 100 000 females,Canada,15.5
Malignant neoplasm of ovary,Number,France,7694.0
Malignant neoplasm of ovary,Per 100 000 females,France,22.1
Malignant neoplasm of ovary,Number,Italy,7290.0
Malignant neoplasm of ovary,Per 100 000 females,Italy,23.8
Malignant neoplasm of ovary,Number,Netherlands,2312.0
Malignant neoplasm of ovary,Per 100 000 females,Netherlands,26.5
Malignant neoplasm of ovary,Number,Norway,1586.0
Malignant neoplasm of ovary,Per 100 000 females,Norway,59.8
Malignant neoplasm of ovary,Number,Sweden,1285.0
Malignant neoplasm of ovary,Per 100 000 females,Sweden,25.1
Malignant neoplasm of ovary,Number,Switzerland,1870.0
Malignant neoplasm of ovary,Per 100 000 females,Switzerland,43.3
Malignant neoplasm of ovary,Number,Israel,665.0
Malignant neoplasm of ovary,Per 100 000 females,Israel,14.6
Malignant neoplasm of prostate,Number,Canada,10565.0
Malignant neoplasm of prostate,Per 100 000 males,Canada,56.6
Malignant neoplasm of prostate,Number,France,35060.0
Malignant neoplasm of prostate,Per 100 000 males,France,107.9
Malignant neoplasm of prostate,Number,Italy,25063.0
Malignant neoplasm of prostate,Per 100 000 males,Italy,86.2
Malignant neoplasm of prostate,Number,Netherlands,6796.0
Malignant neoplasm of prostate,Per 100 000 males,Netherlands,78.9
Malignant neoplasm of prostate,Number,Norway,3783.0
Malignant neoplasm of prostate,Per 100 000 males,Norway,140.3
Malignant neoplasm of prostate,Number,Sweden,5757.0
Malignant neoplasm of prostate,Per 100 000 males,Sweden,111.4
Malignant neoplasm of prostate,Number,Switzerland,8215.0
Malignant neoplasm of prostate,Per 100 000 males,Switzerland,193.2
Malignant neoplasm of prostate,Number,Israel,1521.0
Malignant neoplasm of prostate,Per 100 000 males,Israel,33.8
Malignant neoplasm of bladder,Number,Canada,7831.0
Malignant neoplasm of bladder,Per 100 000 population,Canada,20.8
Malignant neoplasm of bladder,Number,France,49760.0
Malignant neoplasm of bladder,Per 100 000 population,France,74.0
Malignant neoplasm of bladder,Number,Italy,65757.0
Malignant neoplasm of bladder,Per 100 000 population,Italy,110.1
Malignant neoplasm of bladder,Number,Netherlands,9149.0
Malignant neoplasm of bladder,Per 100 000 population,Netherlands,52.7
Malignant neoplasm of bladder,Number,Norway,3583.0
Malignant neoplasm of bladder,Per 100 000 population,Norway,67.0
Malignant neoplasm of bladder,Number,Sweden,4108.0
Malignant neoplasm of bladder,Per 100 000 population,Sweden,40.0
Malignant neoplasm of bladder,Number,Switzerland,8198.0
Malignant neoplasm of bladder,Per 100 000 population,Switzerland,95.6
Malignant neoplasm of bladder,Number,Israel,4284.0
Malignant neoplasm of bladder,Per 100 000 population,Israel,47.3
Other Malignant neoplasms,Number,Canada,84402.0
Other Malignant neoplasms,Per 100 000 population,Canada,224.5
Other Malignant neoplasms,Number,France,242164.0
Other Malignant neoplasms,Per 100 000 population,France,360.1
Other Malignant neoplasms,Number,Italy,238463.0
Other Malignant neoplasms,Per 100 000 population,Italy,399.2
Other Malignant neoplasms,Number,Netherlands,69064.0
Other Malignant neoplasms,Per 100 000 population,Netherlands,398.2
Other Malignant neoplasms,Number,Norway,33616.0
Other Malignant neoplasms,Per 100 000 population,Norway,628.6
Other Malignant neoplasms,Number,Sweden,36085.0
Other Malignant neoplasms,Per 100 000 population,Sweden,351.1
Other Malignant neoplasms,Number,Switzerland,50294.0
Other Malignant neoplasms,Per 100 000 population,Switzerland,586.5
Other Malignant neoplasms,Number,Israel,16737.0
Other Malignant neoplasms,Per 100 000 population,Israel,184.9
Carcinoma in situ,Number,Canada,3614.0
Carcinoma in situ,Per 100 000 population,Canada,9.6
Carcinoma in situ,Number,France,12933.0
Carcinoma in situ,Per 100 000 population,France,19.2
Carcinoma in situ,Number,Italy,7822.0
Carcinoma in situ,Per 100 000 population,Italy,13.1
Carcinoma in situ,Number,Netherlands,7262.0
Carcinoma in situ,Per 100 000 population,Netherlands,41.9
Carcinoma in situ,Number,Norway,676.0
Carcinoma in situ,Per 100 000 population,Norway,12.6
Carcinoma in situ,Number,Sweden,794.0
Carcinoma in situ,Per 100 000 population,Sweden,7.7
Carcinoma in situ,Number,Switzerland,2663.0
Carcinoma in situ,Per 100 000 population,Switzerland,31.1
Carcinoma in situ,Number,Israel,1208.0
Carcinoma in situ,Per 100 000 population,Israel,13.3
"Benign neoplasm of colon, rectum and anus",Number,Canada,2795.0
"Benign neoplasm of colon, rectum and anus",Per 100 000 population,Canada,7.4
"Benign neoplasm of colon, rectum and anus",Number,France,32432.0
"Benign neoplasm of colon, rectum and anus",Per 100 000 population,France,48.2
"Benign neoplasm of colon, rectum and anus",Number,Italy,7258.0
"Benign neoplasm of colon, rectum and anus",Per 100 000 population,Italy,12.2
"Benign neoplasm of colon, rectum and anus",Number,Netherlands,4275.0
"Benign neoplasm of colon, rectum and anus",Per 100 000 population,Netherlands,24.6
"Benign neoplasm of colon, rectum and anus",Number,Norway,616.0
